rule,idx,project,file,line,verdict,reason
EXP34-C,89,pureftpd,src/pure-pw.c,811,FP,"In do_list(), fp is set via ""if ((fp = fopen(file, ""r"")) == NULL) { ...; return ...; }"" directly before the fgets loop at line 811, guaranteeing fp is non-NULL when passed to fgets."
EXP34-C,90,pureftpd,src/pure-pw.c,883,FP,"In do_useradd(), file2 is set via ""if ((file2 = newpasswd_filename(file)) == NULL) { no_mem(); }""; no_mem() calls exit(EXIT_FAILURE) and never returns, but is not annotated noreturn, so sqc doesn't credit that file2 is non-NULL by the time it's used in the fprintf at line 883."
EXP34-C,91,pureftpd,src/pure-pw.c,900,FP,"In do_useradd(), fp2 is set via ""if ((fp2 = create_newpasswd(...)) == NULL) { ...; return ...; }"" earlier in the function, so any path reaching the ""bye:"" label (including via ""goto bye"" on add_new_pw_line failure) has fp2 already proven non-NULL; fclose(fp2) at line 900 is safe."
EXP34-C,92,pureftpd,src/pure-pw.c,1035,FP,"In do_usermod(), file2 is set via ""if ((file2 = newpasswd_filename(file)) == NULL) { no_mem(); }"" just above; no_mem() exits the process (not annotated noreturn), so file2 is guaranteed non-NULL at the fprintf on line 1035 — same pattern as pure-pw.c:883."
EXP34-C,93,pureftpd,src/pure-pw.c,1079,FP,"In do_userdel(), file2 is set via ""if ((file2 = newpasswd_filename(file)) == NULL) { no_mem(); }""; no_mem() exits the process, so file2 is non-NULL at the fprintf use on line 1079 — same no_mem()-noreturn gap as 883/1035."
EXP34-C,94,pureftpd,src/pure-pw.c,1115,FP,"In do_show(), ""pwd->pw_name"" is only dereferenced inside ""if ((pwd = getpwuid(fetched_info.uid)) != NULL && pwd->pw_name != NULL)"" — the != NULL check for pwd is in the same condition, short-circuiting before the member access, so pwd cannot be NULL at pwd->pw_name."
EXP34-C,95,pureftpd,src/pure-pw.c,1118,FP,"In do_show(), ""grp->gr_name"" is only dereferenced inside ""if ((grp = getgrgid(fetched_info.gid)) != NULL && grp->gr_name != NULL)"" — same assign-in-condition-with-&&-guard idiom as line 1115, grp cannot be NULL at the member access."
EXP34-C,96,pureftpd,src/pure-pw.c,1142,FP,"In do_show(), pwd_name is initialized to the string literal ""-"" and is only ever reassigned inside ""if ((pwd = getpwuid(...)) != NULL && pwd->pw_name != NULL) { pwd_name = pwd->pw_name; }"" — every path to the printf at line 1142 leaves pwd_name pointing at either ""-"" or a proven-non-NULL pw_name, so it is never NULL."
EXP34-C,97,pureftpd,src/pure-pw.c,1143,FP,"In do_show(), grp_name is initialized to the string literal ""-"" and only reassigned inside ""if ((grp = getgrgid(...)) != NULL && grp->gr_name != NULL) { grp_name = grp->gr_name; }"" — analogous to pwd_name at line 1142, grp_name can never be NULL at the printf on line 1143."
EXP34-C,98,pureftpd,src/pure-pw.c,1206,FP,"In do_mkdb(), ""*dbfile_"" is only dereferenced inside ""if ((dbfile_ = getenv(ENV_DEFAULT_PW_DB)) != NULL && *dbfile_ != 0)"" — assign-in-condition with && guard, dbfile_ is proven non-NULL before the dereference on the same line."
EXP34-C,99,pureftpd,src/pure-pw.c,1394,FP,"In main()'s case 'd'/'D' handler, optarg_copy is set via ""if ((optarg_copy = strdup(optarg)) == NULL) { no_mem(); }"" immediately above the ""again:"" label; no_mem() exits the process (not annotated noreturn), so strlen(optarg_copy) at line 1394 always sees a non-NULL pointer."
EXP34-C,100,pureftpd,src/pure-pw.c,1433,FP,"In main()'s case 'g' handler, ""gr->gr_gid"" at line 1433 is only reached inside ""if ((gr = getgrnam(optarg)) != NULL) { pwinfo.gid = gr->gr_gid; }"" — gr is proven non-NULL by the enclosing if before the member access."
EXP34-C,101,pureftpd,src/pure-pw.c,1546,FP,"In main()'s case 'u' handler, ""pw->pw_uid"" at line 1546 is only reached inside ""if ((pw = getpwnam(optarg)) != NULL) { pwinfo.uid = pw->pw_uid; ... }"" — pw is proven non-NULL by the enclosing if."
EXP34-C,102,pureftpd,src/pure-pw.c,1585,FP,"In main(), ""*file_"" is only dereferenced inside ""if ((file_ = getenv(ENV_DEFAULT_PW_FILE)) != NULL && *file_ != 0)"" — assign-in-condition with && guard, file_ is proven non-NULL before the dereference on the same line."
EXP34-C,103,pureftpd,src/pure-pwconvert.c,37,FP,"In main(), ""pwd->pw_name"" at line 37 is inside ""while ((pwd = getpwent()) != NULL) { if (has_forbidden_pwconvert_char(pwd->pw_name) ...) ...}"" — the while-loop's assign-and-check condition guards the entire loop body, so pwd cannot be NULL when its members are accessed."
EXP34-C,104,pureftpd,src/pure-pwconvert.c,56,FP,"In main(), the strcmp(pwd->pw_shell, shell) call at line 56 is part of ""while ((shell = (char *) getusershell()) != NULL && strcmp(pwd->pw_shell, shell) != 0);"" — shell's NULL check is the left operand of && in the same condition, short-circuiting before strcmp uses it."
EXP34-C,105,pureftpd,src/pure-pwconvert.c,81,FP,"In main(), ""*coma = 0"" at line 81 is inside ""if (pwd->pw_gecos != NULL && (coma = strchr(pwd->pw_gecos, ',')) != NULL) { *coma = 0; }"" — coma's assign-and-check is the right operand of &&, guarding the dereference in the same statement."
EXP34-C,106,pureftpd,src/pure-quotacheck.c,102,FP,"In traverse(), nodes_pnt is initialized from the file-static ""nodes"" and the loop is bounded by ""nodes_sizeleft > 0"" (copied from static nodes_size); nodes_size is only ever incremented in lock-step immediately after nodes is (re)allocated (lines 108-125) and both are freed together at the end of main() with no further traverse() calls after, so nodes_size > 0 always implies nodes/nodes_pnt != NULL. This is a cross-call global-state invariant sqc's local null-tracking can't see, not literal unguarded use."
EXP34-C,107,pureftpd,src/pure-quotacheck.c,129,FP,"In traverse(), the ""s"" parameter used in strlen(s) is never NULL at any call site: main() calls traverse() with the string literals ""/""/""./"" (line 382), and the recursive call passes ""path"" (line 151), which is set via ""if ((path = realloc(path, wanted_sizeof_path)) == NULL) { oom(); }"" and otherwise retains its non-NULL value from a prior loop iteration; oom() exits the process but isn't annotated noreturn, so sqc doesn't credit path (and hence s) as non-NULL — same no_mem/oom-noreturn gap as the pure-pw.c findings."
EXP34-C,108,pureftpd,src/pure-quotacheck.c,133,FP,"In traverse(), ""de->d_name"" at line 133 is inside ""while ((de = readdir(d)) != NULL) { ... }"" — the while-loop's assign-and-check condition guards the entire loop body, so de cannot be NULL there."
EXP34-C,109,pureftpd,src/pure-quotacheck.c,325,FP,"In main()'s case 'g' handler, ""gr->gr_gid"" at line 325 is only reached inside ""if ((gr = getgrnam(optarg)) != NULL) { gid = gr->gr_gid; }"" — gr is proven non-NULL by the enclosing if before the member access."
EXP34-C,110,pureftpd,src/pure-quotacheck.c,336,FP,"In main()'s case 'u' handler, ""pw->pw_uid"" at line 336 is only reached inside ""if ((pw = getpwnam(optarg)) != NULL) { uid = pw->pw_uid; ... }"" — pw is proven non-NULL by the enclosing if before the member access."
EXP34-C,111,pureftpd,src/pure-statsdecode.c,85,FP,"In main(), 'fp' is either the constant stdin or assigned/checked at lines 43-46 (""if ((fp = fopen(file, ""r"")) == NULL) { perror(...); return -1; }""); fclose(fp) at line 85 is reached only after that guarded return on both code paths, so fp is non-NULL."
EXP34-C,112,pureftpd,src/pure-uploadscript.c,137,FP,"In checkvirtual(), 'path_pnt' is assigned inside a disjunctive guard at line 133-135 (""if (path == NULL || *path == '/' || (path_pnt = strstr(path, "":/"")) == NULL) { return path; }""); ""*path_pnt = 0;"" at line 137 only executes after that guarded return, so path_pnt is non-NULL."
EXP34-C,113,pureftpd,src/simpleconf.c,102,FP,"In add_to_matches(), start[len-1] at line 102 uses 'start' after 'start = skip_spaces(start)' at line 100; skip_spaces() itself dereferences *str unconditionally with no NULL guard, so a NULL 'start' would already crash inside skip_spaces before reaching line 102. The sole call site (try_entry(), line 233) only invokes add_to_matches after checking 'match_start == NULL' short-circuits the call at line 231, so start is never actually NULL here."
EXP34-C,114,pureftpd,src/simpleconf.c,157,FP,"In try_entry(), *line at line 157 follows 'line = skip_spaces(line)' at line 156, which cannot turn a non-NULL argument into NULL. try_entry's only caller (append_to_command_line_from_file, line 608) always passes the fixed local stack array 'char line[SC_MAX_ARG_LENGTH]', whose array-to-pointer decay can never be NULL, so the parameter is never actually null at this call site."
EXP34-C,115,pureftpd,src/simpleconf.c,169,FP,"In try_entry(), *line_pnt at line 169 derives from 'line_pnt = line' at line 161, i.e. the same post-skip_spaces 'line' pointer covered by finding 114; since the sole caller always passes a non-NULL fixed stack buffer, line_pnt is never NULL here either."
EXP34-C,116,pureftpd,src/simpleconf.c,572,FP,"In sc_argv_free(), argv[i] at line 572 is only reached while i < argc. Both call sites in simpleconf.c pass argv==NULL only when argc==0 (the early-failure path in sc_build_command_line_from_file at line 726-729, before argv is ever incremented), so the loop body that indexes argv never executes on the path where argv could be NULL; the other call site (line 735) only runs after argv has been successfully allocated with argc>=1."
EXP34-C,117,pureftpd,src/simpleconf.c,728,FP,"sc_argv_free() (line 567-575) indeed performs no internal NULL check on argv, confirming the message's premise, but the call at line 728 is only reached with argc==0 (malloc(sizeof *argv) or strdup(app_name) failed before argv was ever incremented at line 731), so the argv[i] loop in sc_argv_free never dereferences the potentially-NULL argv; free(argv) alone is well-defined on NULL. Same underlying invariant as finding 116, viewed from the call site."
EXP34-C,118,pureftpd,src/simpleconf.c,731,FP,"In sc_build_command_line_from_file(), argv[argc++] = app_name at line 731 is reached only after 'if ((argv = malloc(sizeof *argv)) == NULL || (app_name = strdup(app_name)) == NULL) { sc_argv_free(argc, argv); return -1; }' at lines 726-729 returns early on failure; the assign-and-check-with-early-return idiom guarantees argv is non-NULL by line 731."
EXP34-C,119,pureftpd,src/tls.c,57,FP,"In ssl_servername_cb(), 'sni_name' is assigned and validated at lines 53-56 (""if ((sni_name = SSL_get_servername(...)) == NULL || *sni_name == 0 || validate_sni_name(sni_name) != 0) { return SSL_TLSEXT_ERR_NOACK; }""); the logfile() call at line 57 only runs after that guarded return, so sni_name is non-NULL (and validated)."
EXP34-C,120,pureftpd,src/tls_extcert.c,35,FP,"In tls_extcert_parse(), 'saddr' is assigned and checked at lines 32-34 (""if ((saddr = malloc(...)) == NULL) { die_mem(); }""); die_mem() is declared __attribute__((noreturn)) (ftpd.h:387), so control never reaches line 35 on the NULL path — memcpy(saddr->sun_path, ...) always executes with a non-NULL saddr."
EXP34-C,121,pureftpd,src/tls_extcert.c,154,FP,"In the extcert reply reader, 'crpoint' comes from ""while ((crpoint = strchr(linepnt, '\\n')) != NULL) {"" — same loop-condition-as-guard idiom as pure-certd.c:293; ""*crpoint = 0;"" at line 154 only runs when crpoint is non-NULL."
EXP34-C,122,pureftpd,src/utils.c,49,FP,"pure_strcmp()'s 's2' parameter has no local NULL check, but every call site checked (log_unix.c:83 gates on ""cpwd == NULL || (crypted = crypt(...)) == NULL"" before calling pure_strcmp(cpwd, crypted); log_mysql.c guards spwd via a prior ""== NULL) goto bye;"" and crypted via ""!= NULL &&""; log_ldap.c:130 passes the string literal ""ldapi""; log_puredb.c guards 'line'/'crypted' similarly) already ensures s2 is non-NULL — a caller-guaranteed precondition sqc's intraprocedural analysis of this shared utility function can't see."
EXP34-C,123,pureftpd,src/utils.c,68,FP,"In pure_strtok2(), 'end' is initialized from 'str' at line 65, where str was already guarded (""if (cursor == NULL || (str = *cursor) == NULL) { return NULL; }"" at line 62); end is only ever advanced with end++ inside the scan loop and never reassigned to a value that could be NULL, so ""*end == delim"" at line 68 is safe."
